id,name
http://www_wikidata_org/entity/Q10797461,Hallatan
http://www_wikidata_org/entity/Q1079796,Lechero
http://www_wikidata_org/entity/Q107995558,Regenerator
http://www_wikidata_org/entity/Q107998392,Pierre
http://www_wikidata_org/entity/Q107999911,Su
http://www_wikidata_org/entity/Q1080259,Kurenai Yuhi
http://www_wikidata_org/entity/Q108029848,Fuza
http://www_wikidata_org/entity/Q108031688,Connie the Hormone Monstress
http://www_wikidata_org/entity/Q108049859,Yeppau
http://www_wikidata_org/entity/Q108064270,Märtha of Norway
http://www_wikidata_org/entity/Q108064281,Olav of Norway
http://www_wikidata_org/entity/Q108064298,Franklin D_ Roosevelt
http://www_wikidata_org/entity/Q108064302,Eleanor Roosevelt
